,broodYr,dist,stream,fwAge,oAge,return,retYr,System,StreamID,DistrictID_alternate,dist_name
2287,1983,325,3,3,4,0,1991,Igushik,100,1,Nushagak
2288,1984,325,3,0,1,8.16E-13,1986,Igushik,100,1,Nushagak
2289,1984,325,3,0,2,5.76E-13,1987,Igushik,100,1,Nushagak
2290,1984,325,3,0,3,0.232234158,1988,Igushik,100,1,Nushagak
2291,1984,325,3,0,4,1.36E-12,1989,Igushik,100,1,Nushagak
2292,1984,325,3,0,5,0,1990,Igushik,100,1,Nushagak
2293,1984,325,3,1,1,0,1987,Igushik,100,1,Nushagak
2294,1984,325,3,1,2,30.29841942,1988,Igushik,100,1,Nushagak
2295,1984,325,3,1,3,419.160866,1989,Igushik,100,1,Nushagak
2296,1984,325,3,1,4,3.266736068,1990,Igushik,100,1,Nushagak
2297,1984,325,3,1,5,0,1991,Igushik,100,1,Nushagak
2298,1984,325,3,2,1,0,1988,Igushik,100,1,Nushagak
2299,1984,325,3,2,2,52.28210711,1989,Igushik,100,1,Nushagak
2300,1984,325,3,2,3,16.03309065,1990,Igushik,100,1,Nushagak
2301,1984,325,3,2,4,1.679934919,1991,Igushik,100,1,Nushagak
2302,1984,325,3,3,1,0,1989,Igushik,100,1,Nushagak
2303,1984,325,3,3,2,0,1990,Igushik,100,1,Nushagak
2304,1984,325,3,3,3,0,1991,Igushik,100,1,Nushagak
2305,1984,325,3,3,4,0,1992,Igushik,100,1,Nushagak
2306,1985,325,3,0,1,0,1987,Igushik,100,1,Nushagak
2307,1985,325,3,0,2,7.35E-13,1988,Igushik,100,1,Nushagak
2308,1985,325,3,0,3,6.29287966,1989,Igushik,100,1,Nushagak
2309,1985,325,3,0,4,9.17E-13,1990,Igushik,100,1,Nushagak
2310,1985,325,3,0,5,0,1991,Igushik,100,1,Nushagak
2311,1985,325,3,1,1,0,1988,Igushik,100,1,Nushagak
2312,1985,325,3,1,2,395.4975239,1989,Igushik,100,1,Nushagak
2313,1985,325,3,1,3,639.1876678,1990,Igushik,100,1,Nushagak
2314,1985,325,3,1,4,5.888642594,1991,Igushik,100,1,Nushagak
2315,1985,325,3,1,5,0,1992,Igushik,100,1,Nushagak
2316,1985,325,3,2,1,0,1989,Igushik,100,1,Nushagak
2317,1985,325,3,2,2,50.11551645,1990,Igushik,100,1,Nushagak
2318,1985,325,3,2,3,41.15968148,1991,Igushik,100,1,Nushagak
2319,1985,325,3,2,4,0.808842561,1992,Igushik,100,1,Nushagak
2320,1985,325,3,3,1,0,1990,Igushik,100,1,Nushagak
2321,1985,325,3,3,2,0,1991,Igushik,100,1,Nushagak
2322,1985,325,3,3,3,0,1992,Igushik,100,1,Nushagak
2323,1985,325,3,3,4,0,1993,Igushik,100,1,Nushagak
2324,1986,325,3,0,1,0,1988,Igushik,100,1,Nushagak
2325,1986,325,3,0,2,2.705281093,1989,Igushik,100,1,Nushagak
2326,1986,325,3,0,3,8.614627389,1990,Igushik,100,1,Nushagak
2327,1986,325,3,0,4,2.212734488,1991,Igushik,100,1,Nushagak
2328,1986,325,3,0,5,0,1992,Igushik,100,1,Nushagak
2329,1986,325,3,1,1,0,1989,Igushik,100,1,Nushagak
2330,1986,325,3,1,2,157.348045,1990,Igushik,100,1,Nushagak
2331,1986,325,3,1,3,1497.275242,1991,Igushik,100,1,Nushagak
2332,1986,325,3,1,4,7.474884743,1992,Igushik,100,1,Nushagak
2333,1986,325,3,1,5,0,1993,Igushik,100,1,Nushagak
2334,1986,325,3,2,1,0,1990,Igushik,100,1,Nushagak
2335,1986,325,3,2,2,9.445277916,1991,Igushik,100,1,Nushagak
2336,1986,325,3,2,3,15.52049509,1992,Igushik,100,1,Nushagak
2337,1986,325,3,2,4,0,1993,Igushik,100,1,Nushagak
2338,1986,325,3,3,1,0,1991,Igushik,100,1,Nushagak
2339,1986,325,3,3,2,0,1992,Igushik,100,1,Nushagak
2340,1986,325,3,3,3,0,1993,Igushik,100,1,Nushagak
2341,1986,325,3,3,4,0,1994,Igushik,100,1,Nushagak
2342,1987,325,3,0,1,0,1989,Igushik,100,1,Nushagak
2343,1987,325,3,0,2,1.606630721,1990,Igushik,100,1,Nushagak
2344,1987,325,3,0,3,12.58910743,1991,Igushik,100,1,Nushagak
2345,1987,325,3,0,4,1.21E-12,1992,Igushik,100,1,Nushagak
2346,1987,325,3,0,5,0,1993,Igushik,100,1,Nushagak
2347,1987,325,3,1,1,0,1990,Igushik,100,1,Nushagak
2348,1987,325,3,1,2,75.58784676,1991,Igushik,100,1,Nushagak
2349,1987,325,3,1,3,338.2806731,1992,Igushik,100,1,Nushagak
2350,1987,325,3,1,4,5.67935337,1993,Igushik,100,1,Nushagak
2351,1987,325,3,1,5,0,1994,Igushik,100,1,Nushagak
2352,1987,325,3,2,1,0,1991,Igushik,100,1,Nushagak
2353,1987,325,3,2,2,2.144560893,1992,Igushik,100,1,Nushagak
2354,1987,325,3,2,3,9.626497881,1993,Igushik,100,1,Nushagak
2355,1987,325,3,2,4,1.28E-12,1994,Igushik,100,1,Nushagak
2356,1987,325,3,3,1,0,1992,Igushik,100,1,Nushagak
2357,1987,325,3,3,2,0,1993,Igushik,100,1,Nushagak
2358,1987,325,3,3,3,0,1994,Igushik,100,1,Nushagak
2359,1987,325,3,3,4,0,1995,Igushik,100,1,Nushagak
2360,1988,325,3,0,1,0,1990,Igushik,100,1,Nushagak
2361,1988,325,3,0,2,2.05E-12,1991,Igushik,100,1,Nushagak
2362,1988,325,3,0,3,9.06E-13,1992,Igushik,100,1,Nushagak
2363,1988,325,3,0,4,0.091360895,1993,Igushik,100,1,Nushagak
2364,1988,325,3,0,5,0,1994,Igushik,100,1,Nushagak
2365,1988,325,3,1,1,0,1991,Igushik,100,1,Nushagak
2366,1988,325,3,1,2,105.973282,1992,Igushik,100,1,Nushagak
2367,1988,325,3,1,3,479.542118,1993,Igushik,100,1,Nushagak
2368,1988,325,3,1,4,1.658948769,1994,Igushik,100,1,Nushagak
2369,1988,325,3,1,5,0,1995,Igushik,100,1,Nushagak
2370,1988,325,3,2,1,0,1992,Igushik,100,1,Nushagak
2371,1988,325,3,2,2,5.733940598,1993,Igushik,100,1,Nushagak
2372,1988,325,3,2,3,21.89816747,1994,Igushik,100,1,Nushagak
2373,1988,325,3,2,4,0,1995,Igushik,100,1,Nushagak
2374,1988,325,3,3,1,0,1993,Igushik,100,1,Nushagak
2375,1988,325,3,3,2,0,1994,Igushik,100,1,Nushagak
2376,1988,325,3,3,3,0,1995,Igushik,100,1,Nushagak
2377,1988,325,3,3,4,0,1996,Igushik,100,1,Nushagak
2378,1989,325,3,0,1,0,1991,Igushik,100,1,Nushagak
2379,1989,325,3,0,2,0.144841144,1992,Igushik,100,1,Nushagak
2380,1989,325,3,0,3,2.990510439,1993,Igushik,100,1,Nushagak
2381,1989,325,3,0,4,1.28E-12,1994,Igushik,100,1,Nushagak
2382,1989,325,3,0,5,0,1995,Igushik,100,1,Nushagak
2383,1989,325,3,1,1,0,1992,Igushik,100,1,Nushagak
2384,1989,325,3,1,2,213.2003542,1993,Igushik,100,1,Nushagak
2385,1989,325,3,1,3,693.503073,1994,Igushik,100,1,Nushagak
2386,1989,325,3,1,4,5.197718161,1995,Igushik,100,1,Nushagak
2387,1989,325,3,1,5,0,1996,Igushik,100,1,Nushagak
2388,1989,325,3,2,1,0,1993,Igushik,100,1,Nushagak
2389,1989,325,3,2,2,48.45404046,1994,Igushik,100,1,Nushagak
2390,1989,325,3,2,3,28.29314524,1995,Igushik,100,1,Nushagak
2391,1989,325,3,2,4,0,1996,Igushik,100,1,Nushagak
2392,1989,325,3,3,1,0,1994,Igushik,100,1,Nushagak
2393,1989,325,3,3,2,0,1995,Igushik,100,1,Nushagak
2394,1989,325,3,3,3,0,1996,Igushik,100,1,Nushagak
2395,1989,325,3,3,4,0,1997,Igushik,100,1,Nushagak
2396,1990,325,3,0,1,0,1992,Igushik,100,1,Nushagak
2397,1990,325,3,0,2,0.045680447,1993,Igushik,100,1,Nushagak
2398,1990,325,3,0,3,3.116157844,1994,Igushik,100,1,Nushagak
2399,1990,325,3,0,4,1.06E-12,1995,Igushik,100,1,Nushagak
2400,1990,325,3,0,5,0,1996,Igushik,100,1,Nushagak
2401,1990,325,3,1,1,0.165670651,1993,Igushik,100,1,Nushagak
2402,1990,325,3,1,2,138.1978834,1994,Igushik,100,1,Nushagak
2403,1990,325,3,1,3,883.9408669,1995,Igushik,100,1,Nushagak
2404,1990,325,3,1,4,2.186498146,1996,Igushik,100,1,Nushagak
2405,1990,325,3,1,5,6.74E-11,1997,Igushik,100,1,Nushagak
2406,1990,325,3,2,1,0,1994,Igushik,100,1,Nushagak
2407,1990,325,3,2,2,95.13478418,1995,Igushik,100,1,Nushagak
2408,1990,325,3,2,3,106.7100113,1996,Igushik,100,1,Nushagak
2409,1990,325,3,2,4,4.83E-13,1997,Igushik,100,1,Nushagak
2410,1990,325,3,3,1,0,1995,Igushik,100,1,Nushagak
2411,1990,325,3,3,2,0,1996,Igushik,100,1,Nushagak
2412,1990,325,3,3,3,4.83E-13,1997,Igushik,100,1,Nushagak
2413,1990,325,3,3,4,0,1998,Igushik,100,1,Nushagak
2414,1991,325,3,0,1,0,1993,Igushik,100,1,Nushagak
2415,1991,325,3,0,2,9.58E-13,1994,Igushik,100,1,Nushagak
2416,1991,325,3,0,3,0.905465671,1995,Igushik,100,1,Nushagak
2417,1991,325,3,0,4,9.04E-13,1996,Igushik,100,1,Nushagak
2418,1991,325,3,0,5,0,1997,Igushik,100,1,Nushagak
2419,1991,325,3,1,1,0,1994,Igushik,100,1,Nushagak
2420,1991,325,3,1,2,170.9528237,1995,Igushik,100,1,Nushagak
2421,1991,325,3,1,3,798.7310253,1996,Igushik,100,1,Nushagak
2422,1991,325,3,1,4,2.463832624,1997,Igushik,100,1,Nushagak
2423,1991,325,3,1,5,0,1998,Igushik,100,1,Nushagak
2424,1991,325,3,2,1,0,1995,Igushik,100,1,Nushagak
2425,1991,325,3,2,2,2.065117656,1996,Igushik,100,1,Nushagak
2426,1991,325,3,2,3,8.820527667,1997,Igushik,100,1,Nushagak
2427,1991,325,3,2,4,6.04E-13,1998,Igushik,100,1,Nushagak
2428,1991,325,3,3,1,0,1996,Igushik,100,1,Nushagak
2429,1991,325,3,3,2,0,1997,Igushik,100,1,Nushagak
2430,1991,325,3,3,3,0,1998,Igushik,100,1,Nushagak
2431,1991,325,3,3,4,0,1999,Igushik,100,1,Nushagak
2432,1992,325,3,0,1,0,1994,Igushik,100,1,Nushagak
2433,1992,325,3,0,2,1.06E-12,1995,Igushik,100,1,Nushagak
2434,1992,325,3,0,3,2.985020213,1996,Igushik,100,1,Nushagak
2435,1992,325,3,0,4,4.83E-13,1997,Igushik,100,1,Nushagak
2436,1992,325,3,0,5,0,1998,Igushik,100,1,Nushagak
2437,1992,325,3,1,1,0,1995,Igushik,100,1,Nushagak
2438,1992,325,3,1,2,30.01822712,1996,Igushik,100,1,Nushagak
2439,1992,325,3,1,3,91.71375999,1997,Igushik,100,1,Nushagak
2440,1992,325,3,1,4,0.322660816,1998,Igushik,100,1,Nushagak
2441,1992,325,3,1,5,0,1999,Igushik,100,1,Nushagak
2442,1992,325,3,2,1,0,1996,Igushik,100,1,Nushagak
2443,1992,325,3,2,2,5.334911413,1997,Igushik,100,1,Nushagak
2444,1992,325,3,2,3,9.186659141,1998,Igushik,100,1,Nushagak
2445,1992,325,3,2,4,1.79E-12,1999,Igushik,100,1,Nushagak
2446,1992,325,3,3,1,0,1997,Igushik,100,1,Nushagak
2447,1992,325,3,3,2,6.04E-13,1998,Igushik,100,1,Nushagak
2448,1992,325,3,3,3,0,1999,Igushik,100,1,Nushagak
2449,1992,325,3,3,4,0,2000,Igushik,100,1,Nushagak
2450,1993,325,3,0,1,0,1995,Igushik,100,1,Nushagak
2451,1993,325,3,0,2,9.04E-13,1996,Igushik,100,1,Nushagak
2452,1993,325,3,0,3,4.83E-13,1997,Igushik,100,1,Nushagak
2453,1993,325,3,0,4,6.04E-13,1998,Igushik,100,1,Nushagak
2454,1993,325,3,0,5,0,1999,Igushik,100,1,Nushagak
2455,1993,325,3,1,1,0,1996,Igushik,100,1,Nushagak
2456,1993,325,3,1,2,100.4255136,1997,Igushik,100,1,Nushagak
2457,1993,325,3,1,3,239.1507274,1998,Igushik,100,1,Nushagak
2458,1993,325,3,1,4,1.08E-12,1999,Igushik,100,1,Nushagak
2459,1993,325,3,1,5,0,2000,Igushik,100,1,Nushagak
2460,1993,325,3,2,1,0,1997,Igushik,100,1,Nushagak
2461,1993,325,3,2,2,13.73667221,1998,Igushik,100,1,Nushagak
2462,1993,325,3,2,3,4.861505584,1999,Igushik,100,1,Nushagak
2463,1993,325,3,2,4,0,2000,Igushik,100,1,Nushagak
2464,1993,325,3,3,1,0,1998,Igushik,100,1,Nushagak
2465,1993,325,3,3,2,0,1999,Igushik,100,1,Nushagak
2466,1993,325,3,3,3,0,2000,Igushik,100,1,Nushagak
2467,1993,325,3,3,4,0,2001,Igushik,100,1,Nushagak
2468,1994,325,3,0,1,0,1996,Igushik,100,1,Nushagak
2469,1994,325,3,0,2,0,1997,Igushik,100,1,Nushagak
2470,1994,325,3,0,3,6.04E-13,1998,Igushik,100,1,Nushagak
2471,1994,325,3,0,4,0,1999,Igushik,100,1,Nushagak
2472,1994,325,3,0,5,0,2000,Igushik,100,1,Nushagak
2473,1994,325,3,1,1,0,1997,Igushik,100,1,Nushagak
2474,1994,325,3,1,2,163.6369879,1998,Igushik,100,1,Nushagak
2475,1994,325,3,1,3,435.4185458,1999,Igushik,100,1,Nushagak
2476,1994,325,3,1,4,1.00086349,2000,Igushik,100,1,Nushagak
2477,1994,325,3,1,5,0,2001,Igushik,100,1,Nushagak
2478,1994,325,3,2,1,6.04E-13,1998,Igushik,100,1,Nushagak
2479,1994,325,3,2,2,42.97586174,1999,Igushik,100,1,Nushagak
2480,1994,325,3,2,3,16.92047508,2000,Igushik,100,1,Nushagak
2481,1994,325,3,2,4,0,2001,Igushik,100,1,Nushagak
2482,1994,325,3,3,1,0,1999,Igushik,100,1,Nushagak
2483,1994,325,3,3,2,0,2000,Igushik,100,1,Nushagak
2484,1994,325,3,3,3,0,2001,Igushik,100,1,Nushagak
2485,1994,325,3,3,4,0,2002,Igushik,100,1,Nushagak
2486,1995,325,3,0,1,0,1997,Igushik,100,1,Nushagak
2487,1995,325,3,0,2,6.04E-13,1998,Igushik,100,1,Nushagak
2488,1995,325,3,0,3,0,1999,Igushik,100,1,Nushagak
2489,1995,325,3,0,4,0,2000,Igushik,100,1,Nushagak
2490,1995,325,3,0,5,0,2001,Igushik,100,1,Nushagak
2491,1995,325,3,1,1,6.04E-13,1998,Igushik,100,1,Nushagak
2492,1995,325,3,1,2,376.0618322,1999,Igushik,100,1,Nushagak
2493,1995,325,3,1,3,881.2559141,2000,Igushik,100,1,Nushagak
2494,1995,325,3,1,4,5.96103016,2001,Igushik,100,1,Nushagak
2495,1995,325,3,1,5,0,2002,Igushik,100,1,Nushagak
2496,1995,325,3,2,1,0,1999,Igushik,100,1,Nushagak
2497,1995,325,3,2,2,6.531078913,2000,Igushik,100,1,Nushagak
2498,1995,325,3,2,3,8.446298443,2001,Igushik,100,1,Nushagak
2499,1995,325,3,2,4,0,2002,Igushik,100,1,Nushagak
2500,1995,325,3,3,1,0,2000,Igushik,100,1,Nushagak
2501,1995,325,3,3,2,0,2001,Igushik,100,1,Nushagak
2502,1995,325,3,3,3,0,2002,Igushik,100,1,Nushagak
2503,1995,325,3,3,4,0,2003,Igushik,100,1,Nushagak
2504,1996,325,3,0,1,0,1998,Igushik,100,1,Nushagak
2505,1996,325,3,0,2,0,1999,Igushik,100,1,Nushagak
2506,1996,325,3,0,3,0,2000,Igushik,100,1,Nushagak
2507,1996,325,3,0,4,0,2001,Igushik,100,1,Nushagak
2508,1996,325,3,0,5,0,2002,Igushik,100,1,Nushagak
2509,1996,325,3,1,1,0,1999,Igushik,100,1,Nushagak
2510,1996,325,3,1,2,77.03189642,2000,Igushik,100,1,Nushagak
2511,1996,325,3,1,3,800.3929886,2001,Igushik,100,1,Nushagak
2512,1996,325,3,1,4,2.786909657,2002,Igushik,100,1,Nushagak
2513,1996,325,3,1,5,0,2003,Igushik,100,1,Nushagak
2514,1996,325,3,2,1,0,2000,Igushik,100,1,Nushagak
2515,1996,325,3,2,2,0.807341147,2001,Igushik,100,1,Nushagak
2516,1996,325,3,2,3,5.343970345,2002,Igushik,100,1,Nushagak
2517,1996,325,3,2,4,0.063130608,2003,Igushik,100,1,Nushagak
2518,1996,325,3,3,1,0,2001,Igushik,100,1,Nushagak
2519,1996,325,3,3,2,0,2002,Igushik,100,1,Nushagak
2520,1996,325,3,3,3,0,2003,Igushik,100,1,Nushagak
2521,1996,325,3,3,4,0,2004,Igushik,100,1,Nushagak
2522,1997,325,3,0,1,0,1999,Igushik,100,1,Nushagak
2523,1997,325,3,0,2,0,2000,Igushik,100,1,Nushagak
2524,1997,325,3,0,3,1.199151825,2001,Igushik,100,1,Nushagak
2525,1997,325,3,0,4,0,2002,Igushik,100,1,Nushagak
2526,1997,325,3,0,5,0,2003,Igushik,100,1,Nushagak
2527,1997,325,3,1,1,0,2000,Igushik,100,1,Nushagak
2528,1997,325,3,1,2,1.926561809,2001,Igushik,100,1,Nushagak
2529,1997,325,3,1,3,51.66832987,2002,Igushik,100,1,Nushagak
2530,1997,325,3,1,4,1.8574052,2003,Igushik,100,1,Nushagak
2531,1997,325,3,1,5,9.55E-13,2004,Igushik,100,1,Nushagak
2532,1997,325,3,2,1,0,2001,Igushik,100,1,Nushagak
2533,1997,325,3,2,2,9.522011879,2002,Igushik,100,1,Nushagak
2534,1997,325,3,2,3,33.17148241,2003,Igushik,100,1,Nushagak
2535,1997,325,3,2,4,9.55E-13,2004,Igushik,100,1,Nushagak
2536,1997,325,3,3,1,0,2002,Igushik,100,1,Nushagak
2537,1997,325,3,3,2,0,2003,Igushik,100,1,Nushagak
2538,1997,325,3,3,3,9.55E-13,2004,Igushik,100,1,Nushagak
2539,1997,325,3,3,4,0,2005,Igushik,100,1,Nushagak
2540,1998,325,3,0,1,0,2000,Igushik,100,1,Nushagak
2541,1998,325,3,0,2,0,2001,Igushik,100,1,Nushagak
2542,1998,325,3,0,3,0,2002,Igushik,100,1,Nushagak
2543,1998,325,3,0,4,0,2003,Igushik,100,1,Nushagak
2544,1998,325,3,0,5,0,2004,Igushik,100,1,Nushagak
2545,1998,325,3,1,1,1.22E-12,2001,Igushik,100,1,Nushagak
2546,1998,325,3,1,2,130.3624573,2002,Igushik,100,1,Nushagak
2547,1998,325,3,1,3,393.2661094,2003,Igushik,100,1,Nushagak
2548,1998,325,3,1,4,2.298209324,2004,Igushik,100,1,Nushagak
2549,1998,325,3,1,5,0,2005,Igushik,100,1,Nushagak
2550,1998,325,3,2,1,4.61E-13,2002,Igushik,100,1,Nushagak
2551,1998,325,3,2,2,2.906789674,2003,Igushik,100,1,Nushagak
2552,1998,325,3,2,3,7.520512876,2004,Igushik,100,1,Nushagak
2553,1998,325,3,2,4,1.13E-12,2005,Igushik,100,1,Nushagak
2554,1998,325,3,3,1,0,2003,Igushik,100,1,Nushagak
2555,1998,325,3,3,2,0,2004,Igushik,100,1,Nushagak
2556,1998,325,3,3,3,0,2005,Igushik,100,1,Nushagak
2557,1998,325,3,3,4,0,2006,Igushik,100,1,Nushagak
2558,1999,325,3,0,1,0,2001,Igushik,100,1,Nushagak
2559,1999,325,3,0,2,0,2002,Igushik,100,1,Nushagak
2560,1999,325,3,0,3,0,2003,Igushik,100,1,Nushagak
2561,1999,325,3,0,4,0,2004,Igushik,100,1,Nushagak
2562,1999,325,3,0,5,0,2005,Igushik,100,1,Nushagak
2563,1999,325,3,1,1,0,2002,Igushik,100,1,Nushagak
2564,1999,325,3,1,2,60.85242568,2003,Igushik,100,1,Nushagak
2565,1999,325,3,1,3,146.8399681,2004,Igushik,100,1,Nushagak
2566,1999,325,3,1,4,1.13E-12,2005,Igushik,100,1,Nushagak
2567,1999,325,3,1,5,0,2006,Igushik,100,1,Nushagak
2568,1999,325,3,2,1,0.066969733,2003,Igushik,100,1,Nushagak
2569,1999,325,3,2,2,58.39246371,2004,Igushik,100,1,Nushagak
2570,1999,325,3,2,3,96.33637904,2005,Igushik,100,1,Nushagak
2571,1999,325,3,2,4,0,2006,Igushik,100,1,Nushagak
2572,1999,325,3,3,1,0,2004,Igushik,100,1,Nushagak
2573,1999,325,3,3,2,0,2005,Igushik,100,1,Nushagak
2574,1999,325,3,3,3,0,2006,Igushik,100,1,Nushagak
2575,1999,325,3,3,4,1.21E-12,2007,Igushik,100,1,Nushagak
2576,2000,325,3,0,1,0,2002,Igushik,100,1,Nushagak
2577,2000,325,3,0,2,0,2003,Igushik,100,1,Nushagak
2578,2000,325,3,0,3,0,2004,Igushik,100,1,Nushagak
2579,2000,325,3,0,4,0,2005,Igushik,100,1,Nushagak
2580,2000,325,3,0,5,0,2006,Igushik,100,1,Nushagak
2581,2000,325,3,1,1,9.94E-13,2003,Igushik,100,1,Nushagak
2582,2000,325,3,1,2,53.30266828,2004,Igushik,100,1,Nushagak
2583,2000,325,3,1,3,660.5463415,2005,Igushik,100,1,Nushagak
2584,2000,325,3,1,4,3.390739974,2006,Igushik,100,1,Nushagak
2585,2000,325,3,1,5,2.90E-10,2007,Igushik,100,1,Nushagak
2586,2000,325,3,2,1,0,2004,Igushik,100,1,Nushagak
2587,2000,325,3,2,2,12.37729043,2005,Igushik,100,1,Nushagak
2588,2000,325,3,2,3,38.16815603,2006,Igushik,100,1,Nushagak
2589,2000,325,3,2,4,1.21E-12,2007,Igushik,100,1,Nushagak
2590,2000,325,3,3,1,0,2005,Igushik,100,1,Nushagak
2591,2000,325,3,3,2,0,2006,Igushik,100,1,Nushagak
2592,2000,325,3,3,3,0,2007,Igushik,100,1,Nushagak
2593,2000,325,3,3,4,0,2008,Igushik,100,1,Nushagak
2594,2001,325,3,0,1,0,2003,Igushik,100,1,Nushagak
2595,2001,325,3,0,2,0,2004,Igushik,100,1,Nushagak
2596,2001,325,3,0,3,0,2005,Igushik,100,1,Nushagak
2597,2001,325,3,0,4,0.391696599,2006,Igushik,100,1,Nushagak
2598,2001,325,3,0,5,0,2007,Igushik,100,1,Nushagak
2599,2001,325,3,1,1,0,2004,Igushik,100,1,Nushagak
2600,2001,325,3,1,2,31.82731825,2005,Igushik,100,1,Nushagak
2601,2001,325,3,1,3,442.8196345,2006,Igushik,100,1,Nushagak
2602,2001,325,3,1,4,2.902697184,2007,Igushik,100,1,Nushagak
2603,2001,325,3,1,5,0,2008,Igushik,100,1,Nushagak
2604,2001,325,3,2,1,0,2005,Igushik,100,1,Nushagak
2605,2001,325,3,2,2,7.801618104,2006,Igushik,100,1,Nushagak
2606,2001,325,3,2,3,4.360486121,2007,Igushik,100,1,Nushagak
2607,2001,325,3,2,4,0,2008,Igushik,100,1,Nushagak
2608,2001,325,3,3,1,1.76E-12,2006,Igushik,100,1,Nushagak
2609,2001,325,3,3,2,0,2007,Igushik,100,1,Nushagak
2610,2001,325,3,3,3,0,2008,Igushik,100,1,Nushagak
2611,2001,325,3,3,4,0,2009,Igushik,100,1,Nushagak
2612,2002,325,3,0,1,0,2004,Igushik,100,1,Nushagak
2613,2002,325,3,0,2,0,2005,Igushik,100,1,Nushagak
2614,2002,325,3,0,3,1.76E-12,2006,Igushik,100,1,Nushagak
2615,2002,325,3,0,4,0,2007,Igushik,100,1,Nushagak
2616,2002,325,3,0,5,0,2008,Igushik,100,1,Nushagak
2617,2002,325,3,1,1,1.13E-12,2005,Igushik,100,1,Nushagak
2618,2002,325,3,1,2,235.1723272,2006,Igushik,100,1,Nushagak
2619,2002,325,3,1,3,202.3134683,2007,Igushik,100,1,Nushagak
2620,2002,325,3,1,4,5.338552473,2008,Igushik,100,1,Nushagak
2621,2002,325,3,1,5,0,2009,Igushik,100,1,Nushagak
2622,2002,325,3,2,1,0,2006,Igushik,100,1,Nushagak
2623,2002,325,3,2,2,40.56843553,2007,Igushik,100,1,Nushagak
2624,2002,325,3,2,3,11.80792863,2008,Igushik,100,1,Nushagak
2625,2002,325,3,2,4,0,2009,Igushik,100,1,Nushagak
2626,2002,325,3,3,1,0,2007,Igushik,100,1,Nushagak
2627,2002,325,3,3,2,0,2008,Igushik,100,1,Nushagak
2628,2002,325,3,3,3,0,2009,Igushik,100,1,Nushagak
2629,2002,325,3,3,4,0,2010,Igushik,100,1,Nushagak
2630,2003,325,3,0,1,0,2005,Igushik,100,1,Nushagak
2631,2003,325,3,0,2,1.76E-12,2006,Igushik,100,1,Nushagak
2632,2003,325,3,0,3,0,2007,Igushik,100,1,Nushagak
2633,2003,325,3,0,4,1.70E-12,2008,Igushik,100,1,Nushagak
2634,2003,325,3,0,5,0,2009,Igushik,100,1,Nushagak
2635,2003,325,3,1,1,1.76E-12,2006,Igushik,100,1,Nushagak
2636,2003,325,3,1,2,772.5298751,2007,Igushik,100,1,Nushagak
2637,2003,325,3,1,3,1273.529147,2008,Igushik,100,1,Nushagak
2638,2003,325,3,1,4,0.75591906,2009,Igushik,100,1,Nushagak
2639,2003,325,3,1,5,0,2010,Igushik,100,1,Nushagak
2640,2003,325,3,2,1,0,2007,Igushik,100,1,Nushagak
2641,2003,325,3,2,2,2.01644191,2008,Igushik,100,1,Nushagak
2642,2003,325,3,2,3,38.92728613,2009,Igushik,100,1,Nushagak
2643,2003,325,3,2,4,0,2010,Igushik,100,1,Nushagak
2644,2003,325,3,3,1,0,2008,Igushik,100,1,Nushagak
2645,2003,325,3,3,2,0,2009,Igushik,100,1,Nushagak
2646,2003,325,3,3,3,0,2010,Igushik,100,1,Nushagak
2647,2003,325,3,3,4,0,2011,Igushik,100,1,Nushagak
2648,2004,325,3,0,1,0,2006,Igushik,100,1,Nushagak
2649,2004,325,3,0,2,0,2007,Igushik,100,1,Nushagak
2650,2004,325,3,0,3,1.70E-12,2008,Igushik,100,1,Nushagak
2651,2004,325,3,0,4,0,2009,Igushik,100,1,Nushagak
2652,2004,325,3,0,5,0,2010,Igushik,100,1,Nushagak
2653,2004,325,3,1,1,1.21E-12,2007,Igushik,100,1,Nushagak
2654,2004,325,3,1,2,596.2064229,2008,Igushik,100,1,Nushagak
2655,2004,325,3,1,3,1202.309416,2009,Igushik,100,1,Nushagak
2656,2004,325,3,1,4,1.105879495,2010,Igushik,100,1,Nushagak
2657,2004,325,3,1,5,0,2011,Igushik,100,1,Nushagak
2658,2004,325,3,2,1,0,2008,Igushik,100,1,Nushagak
2659,2004,325,3,2,2,16.99924444,2009,Igushik,100,1,Nushagak
2660,2004,325,3,2,3,18.65001631,2010,Igushik,100,1,Nushagak
2661,2004,325,3,2,4,0,2011,Igushik,100,1,Nushagak
2662,2004,325,3,3,1,0,2009,Igushik,100,1,Nushagak
2663,2004,325,3,3,2,0,2010,Igushik,100,1,Nushagak
2664,2004,325,3,3,3,0,2011,Igushik,100,1,Nushagak
2665,2004,325,3,3,4,0,2012,Igushik,100,1,Nushagak
2666,2005,325,3,0,1,0,2007,Igushik,100,1,Nushagak
2667,2005,325,3,0,2,1.13E-12,2008,Igushik,100,1,Nushagak
2668,2005,325,3,0,3,0,2009,Igushik,100,1,Nushagak
2669,2005,325,3,0,4,1.09E-12,2010,Igushik,100,1,Nushagak
2670,2005,325,3,0,5,0,2011,Igushik,100,1,Nushagak
2671,2005,325,3,1,1,1.70E-12,2008,Igushik,100,1,Nushagak
2672,2005,325,3,1,2,326.356128,2009,Igushik,100,1,Nushagak
2673,2005,325,3,1,3,1169.822407,2010,Igushik,100,1,Nushagak
2674,2005,325,3,1,4,2.298428678,2011,Igushik,100,1,Nushagak
